Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-06 00:00:00-05:00,43.00897316561391,43.303495965000636,42.66247458829234,42.835723876953125,9294900,0.0,0.0
2020-11-09 00:00:00-05:00,45.477773419897524,46.13611687639637,45.105288535149505,45.53841018676758,33442000,0.0,0.0
2020-11-10 00:00:00-05:00,45.53841595077829,47.01969139373463,45.434467666480394,46.75981903076172,29706700,0.0,0.0
2020-11-11 00:00:00-05:00,46.716490955156914,47.036999979021196,46.19674641351455,46.413307189941406,17399900,0.0,0.0
2020-11-12 00:00:00-05:00,45.95420618896971,46.09280498414261,45.573060328358224,45.9195556640625,15024400,0.0,0.0
2020-11-13 00:00:00-05:00,46.127463236346294,46.34402409661083,45.815615068852324,46.30071258544922,12447900,0.0,0.0
2020-11-16 00:00:00-05:00,47.21025715806533,47.314205422890524,46.15343933489931,46.64719772338867,14908200,0.0,0.0
2020-11-17 00:00:00-05:00,46.48260988964543,46.560571909672404,45.9368757494566,46.499935150146484,14248400,0.0,0.0
2020-11-18 00:00:00-05:00,46.56057198633119,46.794458046797196,45.529743768237815,45.573055267333984,15278200,0.0,0.0
2020-11-19 00:00:00-05:00,45.46911099679931,46.110129170341004,45.00133883483806,46.02350616455078,17189500,0.0,0.0
2020-11-20 00:00:00-05:00,46.075477405358924,46.127453190106785,45.55573277570341,45.625030517578125,15645600,0.0,0.0
2020-11-23 00:00:00-05:00,45.86758359833262,46.05815487814368,45.21790112046518,45.633697509765625,13191900,0.0,0.0
2020-11-24 00:00:00-05:00,46.032169894926284,46.42198005319494,45.92822162087332,46.101470947265625,13827600,0.0,0.0
2020-11-25 00:00:00-05:00,45.97153140613498,46.153441705034716,45.728984340935334,45.850257873535156,10194800,0.0,0.0
2020-11-27 00:00:00-05:00,46.00617580688357,46.0754735429492,45.57305421699305,45.65101623535156,8499300,0.0,0.0
2020-11-30 00:00:00-05:00,45.47640321069953,45.563705397611876,44.59463913357096,45.048614501953125,43203600,0.41,0.0
2020-12-01 00:00:00-05:00,45.52007199623433,45.68595087835012,45.21451089291511,45.432769775390625,18968800,0.0,0.0
2020-12-02 00:00:00-05:00,45.310533168726295,45.51133088704803,45.08354212689105,45.49386978149414,14913100,0.0,0.0
2020-12-03 00:00:00-05:00,45.310539068595396,46.21849336306474,45.310539068595396,46.07880783081055,17318900,0.0,0.0
2020-12-04 00:00:00-05:00,46.07880710523014,47.030415819466604,46.0613459976776,47.01295471191406,18122400,0.0,0.0
2020-12-07 00:00:00-05:00,46.93438030425977,46.95184141140722,46.0089649380041,46.26214599609375,16210900,0.0,0.0
2020-12-08 00:00:00-05:00,46.218490526589804,46.689930417902126,46.08753722146899,46.42802047729492,12485800,0.0,0.0
2020-12-09 00:00:00-05:00,46.593905554127765,46.79470332746348,46.27088333879346,46.55898666381836,11508400,0.0,0.0
2020-12-10 00:00:00-05:00,46.620082301523546,46.716113378672894,46.253405775592526,46.314517974853516,12097300,0.0,0.0
2020-12-11 00:00:00-05:00,46.096266307542614,46.742313938821574,46.07880520071177,46.57643508911133,10638100,0.0,0.0
2020-12-14 00:00:00-05:00,46.83835383408865,47.004229372815225,46.42802610153253,46.50659942626953,22292000,0.0,0.0
2020-12-15 00:00:00-05:00,46.96058320238139,47.335988756658445,46.794704315851426,47.004234313964844,16193700,0.0,0.0
2020-12-16 00:00:00-05:00,46.79469401007689,46.96930174832248,46.21849080512234,46.32325744628906,15679600,0.0,0.0
2020-12-17 00:00:00-05:00,46.5327894243932,46.890733830335996,46.401836103408854,46.50659942626953,12677300,0.0,0.0
2020-12-18 00:00:00-05:00,46.34072029632001,47.00422573017321,45.93912148413877,46.91692352294922,35480100,0.0,0.0
2020-12-21 00:00:00-05:00,45.99150781582404,46.27087889365836,45.38038233417423,46.105003356933594,14926600,0.0,0.0
2020-12-22 00:00:00-05:00,46.10499857903852,46.428020729865814,45.738321995901224,46.061344146728516,9689500,0.0,0.0
2020-12-23 00:00:00-05:00,46.22722178929012,46.61135613888007,46.21848957090994,46.34071731567383,7040300,0.0,0.0
2020-12-24 00:00:00-05:00,46.28833317202727,46.75104082696976,46.28833317202727,46.655006408691406,3265500,0.0,0.0
2020-12-28 00:00:00-05:00,47.0129538721369,47.52804487945602,46.90819055905871,47.28359603881836,9020500,0.0,0.0
2020-12-29 00:00:00-05:00,47.53677920961713,47.57170142564949,47.16137371318375,47.257408142089844,8320600,0.0,0.0
2020-12-30 00:00:00-05:00,47.18755859609829,47.69392068259341,47.170097489974445,47.52804183959961,8142700,0.0,0.0
2020-12-31 00:00:00-05:00,47.536778837741075,47.955835435753755,47.379632197190595,47.877262115478516,8495000,0.0,0.0
2021-01-04 00:00:00-05:00,47.379629405862424,47.69392266844708,45.42402873331657,46.061344146728516,25611100,0.0,0.0
2021-01-05 00:00:00-05:00,45.685945507319985,45.9391232501486,45.42403221484799,45.554988861083984,20323800,0.0,0.0
2021-01-06 00:00:00-05:00,45.371649173489,45.415300275847436,43.817643952676534,44.10574722290039,38724500,0.0,0.0
2021-01-07 00:00:00-05:00,43.730339702361505,43.87875410951087,43.23270983194878,43.616844177246094,53225700,0.0,0.0
2021-01-08 00:00:00-05:00,43.677952952694646,44.63829373604775,43.512077452375706,44.594642639160156,29674000,0.0,0.0
2021-01-11 00:00:00-05:00,44.19305498571526,44.402584965899955,43.60812281374166,43.82638168334961,19304400,0.0,0.0
2021-01-12 00:00:00-05:00,43.686686715800086,43.97478662974251,43.442234569924175,43.747798919677734,18538700,0.0,0.0
2021-01-13 00:00:00-05:00,43.63431528313477,43.96606971622667,43.608125283015966,43.79146194458008,18864100,0.0,0.0
2021-01-14 00:00:00-05:00,43.79144959821071,43.80891070348908,42.970797632318856,42.97952651977539,34303600,0.0,0.0
2021-01-15 00:00:00-05:00,42.91841828235755,42.935879389249415,42.36840507154333,42.516822814941406,24366800,0.0,0.0
2021-01-19 00:00:00-05:00,42.55174558574522,42.81365553182054,42.115227898831144,42.35094451904297,29114500,0.0,0.0
2021-01-20 00:00:00-05:00,42.377138524120205,42.62158736699307,42.176340784565255,42.49936294555664,23115800,0.0,0.0
2021-01-21 00:00:00-05:00,42.58665917739974,42.857301308585555,42.30728815892126,42.735076904296875,19702500,0.0,0.0
2021-01-22 00:00:00-05:00,42.61286720865879,42.726359434463596,42.33349609375,42.33349609375,15400300,0.0,0.0
2021-01-25 00:00:00-05:00,42.27237282765578,42.63904943055332,42.115229518260584,42.586666107177734,16604200,0.0,0.0
2021-01-26 00:00:00-05:00,42.70015560224337,43.127944356714195,42.438245683146995,43.03190994262695,12922600,0.0,0.0
2021-01-27 00:00:00-05:00,42.68270148967781,43.05810698968635,42.10649824111961,42.368408203125,21242400,0.0,0.0
2021-01-28 00:00:00-05:00,42.508088266466004,43.215248070182355,42.438247173092094,42.90968704223633,17498900,0.0,0.0
2021-01-29 00:00:00-05:00,42.80491640372637,42.883489707902626,42.001725588026936,42.03664779663086,18670300,0.0,0.0
2021-02-01 00:00:00-05:00,42.14142378218041,42.50809709184303,42.06285045434326,42.32476043701172,12183600,0.0,0.0
2021-02-02 00:00:00-05:00,42.60412702967357,43.084295835581166,42.455712609636905,42.743812561035156,13319800,0.0,0.0
2021-02-03 00:00:00-05:00,42.735084722774104,42.857309149424005,42.49063253910845,42.577938079833984,12274100,0.0,0.0
2021-02-04 00:00:00-05:00,42.74380922644689,42.839843646209594,42.473170403878,42.78746032714844,20597400,0.0,0.0
2021-02-05 00:00:00-05:00,43.21524622659993,43.45969503852845,43.0144485124636,43.3462028503418,12742000,0.0,0.0
2021-02-08 00:00:00-05:00,43.616839017350145,43.80017561521012,43.20651472647759,43.58191680908203,17833200,0.0,0.0
2021-02-09 00:00:00-05:00,43.52080772598671,43.66922545657071,43.328742227489904,43.389854431152344,14592900,0.0,0.0
2021-02-10 00:00:00-05:00,44.00971496657278,44.15813271833847,43.24144287184435,43.302555084228516,22965400,0.0,0.0
2021-02-11 00:00:00-05:00,43.48589553879302,44.16686210176682,43.47716331957417,43.91368103027344,21928600,0.0,0.0
2021-02-12 00:00:00-05:00,44.149398522515334,44.3938473611073,43.99225188903032,44.2541618347168,13137100,0.0,0.0
2021-02-16 00:00:00-05:00,44.19304653099721,44.28035206035731,43.79145108703698,43.88748550415039,15093400,0.0,0.0
2021-02-17 00:00:00-05:00,43.65177088166228,44.07955970166353,43.55573645286409,43.76526641845703,12794300,0.0,0.0
2021-02-18 00:00:00-05:00,43.791453030500804,44.39384622317534,43.677957502478456,44.324005126953125,12747100,0.0,0.0
2021-02-19 00:00:00-05:00,44.34146318337371,44.37638539426532,43.625574511922444,43.747798919677734,15968800,0.0,0.0
2021-02-22 00:00:00-05:00,43.52081612137032,44.42004490511893,43.36366947296246,44.201786041259766,14370900,0.0,0.0
2021-02-23 00:00:00-05:00,44.524806400720735,44.97005299936698,44.01844425876439,44.12321090698242,16222300,0.0,0.0
2021-02-24 00:00:00-05:00,43.992250659130995,44.43750055167916,43.76526293397949,44.27162170410156,14442000,0.0,0.0
2021-02-25 00:00:00-05:00,44.062099451910754,44.306548307892385,43.63431062357701,43.80018615722656,14211100,0.0,0.0
2021-02-26 00:00:00-05:00,43.82638018055,43.83510906967394,42.75254697854438,42.7700080871582,23638400,0.0,0.0
2021-03-01 00:00:00-05:00,43.16287334278853,44.03590883109194,43.12795445433462,43.56447219848633,13901200,0.0,0.0
2021-03-02 00:00:00-05:00,43.51208695542248,44.14067354505591,43.3898625252973,43.73907470703125,11755100,0.0,0.0
2021-03-03 00:00:00-05:00,43.40731633319948,44.140666120973336,43.398584115164404,43.63430404663086,15410700,0.0,0.0
2021-03-04 00:00:00-05:00,43.92241747209165,44.603384100532,43.320020841979506,43.59939193725586,22036400,0.0,0.0
2021-03-05 00:00:00-05:00,43.69542490812547,44.48115816867906,43.5644715849439,44.34147262573242,21310800,0.0,0.0
2021-03-08 00:00:00-05:00,44.93512746930243,45.82562386528699,44.66448533030657,45.08354187011719,25084900,0.0,0.0
2021-03-09 00:00:00-05:00,45.15338734678766,45.293072863321136,44.367654234808484,44.4025764465332,23082700,0.0,0.0
2021-03-10 00:00:00-05:00,44.68194403420076,45.07481055989664,44.28034862142949,44.908931732177734,21331600,0.0,0.0
2021-03-11 00:00:00-05:00,44.882743952111646,44.90020505748796,44.35892411228353,44.42003631591797,17417700,0.0,0.0
2021-03-12 00:00:00-05:00,44.53448507899519,44.613712405353034,44.19116778413989,44.33201599121094,17598600,0.42,0.0
2021-03-15 00:00:00-04:00,44.45525493810069,45.00104128618559,44.42884695034872,44.92181396484375,13411900,0.0,0.0
2021-03-16 00:00:00-04:00,45.07146292354265,45.35315929397033,44.930614738328806,45.08906936645508,14214200,0.0,0.0
2021-03-17 00:00:00-04:00,45.11547955187582,45.441190366425346,45.02745069110647,45.1066780090332,17502700,0.0,0.0
2021-03-18 00:00:00-04:00,44.94822186874409,45.06265871229684,44.44644999136461,44.51687240600586,18007300,0.0,0.0
2021-03-19 00:00:00-04:00,44.42004925135478,44.96583904602055,44.16476080140659,44.72815704345703,67845700,0.0,0.0
2021-03-22 00:00:00-04:00,44.296791621815416,44.965822950609294,44.296791621815416,44.8953971862793,17911400,0.0,0.0
2021-03-23 00:00:00-04:00,44.886604934613345,45.46760417823963,44.74575673488837,45.23872375488281,16936700,0.0,0.0
2021-03-24 00:00:00-04:00,45.0450493449068,45.67886782596057,45.02744626095349,45.35315704345703,14997400,0.0,0.0
2021-03-25 00:00:00-04:00,45.511615691375184,45.828524959947686,45.04505333127201,45.793312072753906,17091900,0.0,0.0
2021-03-26 00:00:00-04:00,45.898949929035716,46.752844021504686,45.56443419826139,46.69122314453125,17126700,0.0,0.0
2021-03-29 00:00:00-04:00,46.418321482965126,47.48348603795733,46.400715040971185,47.404258728027344,17514100,0.0,0.0
2021-03-30 00:00:00-04:00,47.31622373475144,47.35143661416887,46.59437649711924,46.78804397583008,14871800,0.0,0.0
2021-03-31 00:00:00-04:00,46.68241890469978,46.805660660393016,46.21585987012226,46.40072250366211,15826500,0.0,0.0
2021-04-01 00:00:00-04:00,46.62079171106306,46.78805123520439,46.18064072430887,46.22465515136719,15834700,0.0,0.0
2021-04-05 00:00:00-04:00,46.083805198671705,46.84967030400911,46.03098923146595,46.488746643066406,16368700,0.0,0.0
2021-04-06 00:00:00-04:00,46.69122558628359,47.228210420636366,46.5679838258917,46.82326889038086,15614300,0.0,0.0
2021-04-07 00:00:00-04:00,46.902488708496094,47.09615621987549,46.7616405251526,46.902488708496094,10062700,0.0,0.0
2021-04-08 00:00:00-04:00,46.80566452210165,46.99053052897989,46.62960677549192,46.76165008544922,9695600,0.0,0.0
2021-04-09 00:00:00-04:00,46.80566348180252,46.902497255137405,46.48875753009678,46.81446838378906,10828200,0.0,0.0
2021-04-12 00:00:00-04:00,46.94650824287627,47.140172403383595,46.74403582357317,46.964111328125,8565300,0.0,0.0
2021-04-13 00:00:00-04:00,46.69121506740425,46.91129054940587,46.488746026933,46.7352294921875,11071700,0.0,0.0
2021-04-14 00:00:00-04:00,46.638404391014475,46.823267024234596,46.34790644710943,46.726436614990234,9787600,0.0,0.0
2021-04-15 00:00:00-04:00,46.77045683269445,47.23701592417095,46.76165193016486,46.94651794433594,13078100,0.0,0.0
2021-04-16 00:00:00-04:00,47.30742747932421,47.36024344626616,46.99051824533096,47.254608154296875,17974100,0.0,0.0
2021-04-19 00:00:00-04:00,47.53630447387695,47.85321370766312,46.92009244796888,47.53630447387695,19352900,0.0,0.0
2021-04-20 00:00:00-04:00,47.3954647330584,48.05569130157718,47.36905674490516,47.68596267700195,14419200,0.0,0.0
2021-04-21 00:00:00-04:00,47.74758477431117,48.18773580027682,47.74758477431117,48.07329559326172,13866500,0.0,0.0
2021-04-22 00:00:00-04:00,47.95005254917748,48.30217134559529,47.818005901717214,47.923641204833984,12558900,0.0,0.0
2021-04-23 00:00:00-04:00,47.88842948349968,48.05568565228465,47.68595707117368,47.950050354003906,9020500,0.0,0.0
2021-04-26 00:00:00-04:00,47.95005299954156,47.98526252885403,47.16658472440259,47.23700714111328,11684600,0.0,0.0
2021-04-27 00:00:00-04:00,47.1489699449117,47.27221167093099,46.93769601596063,47.16657638549805,9852400,0.0,0.0
2021-04-28 00:00:00-04:00,47.51870560815688,47.58032648476341,47.043341681689974,47.17538833618164,10868100,0.0,0.0
2021-04-29 00:00:00-04:00,47.13136737241688,47.85321470527379,47.03453362028734,47.76518249511719,15391000,0.0,0.0
2021-04-30 00:00:00-04:00,47.7563854131855,47.77399185686111,47.26341506452561,47.51870346069336,14912600,0.0,0.0
2021-05-03 00:00:00-04:00,47.77399205306845,48.24055105908818,47.677158291497754,47.95885467529297,10417900,0.0,0.0
2021-05-04 00:00:00-04:00,48.03807984154675,48.082094269902306,47.48348864162688,47.659549713134766,14151000,0.0,0.0
2021-05-05 00:00:00-04:00,47.65954620744149,47.74757841576286,47.28101610687305,47.53630447387695,9665900,0.0,0.0
2021-05-06 00:00:00-04:00,47.64194437905218,48.073293846381965,47.58032350630302,48.01167297363281,11572700,0.0,0.0
2021-05-07 00:00:00-04:00,47.92364294889509,48.21414424064545,47.67715944662391,47.98526382446289,10637500,0.0,0.0
2021-05-10 00:00:00-04:00,48.3109714719185,48.856757735182754,48.26695704647686,48.337379455566406,15545800,0.0,0.0
2021-05-11 00:00:00-04:00,48.44300663163509,48.53984036623349,47.58031127679866,47.8179931640625,12986700,0.0,0.0
2021-05-12 00:00:00-04:00,47.8532181355564,48.02927921040482,47.4306735707716,47.5715217590332,15836500,0.0,0.0
2021-05-13 00:00:00-04:00,47.50990326409501,48.22294578368977,47.386661512959414,47.98526382446289,15475800,0.0,0.0
2021-05-14 00:00:00-04:00,48.32858528898356,48.50464301761773,48.1437193009802,48.178932189941406,11725300,0.0,0.0
